OX-OX-XOO,0.53,0.52,0.51,0.54,0.51,0.52,0.54,0.51,0.5
--OO--X-X,0.52,0.51,0.51,0.53,0.51,0.52,0.54,0.52,0.53
-OXOO-X--,0.51,0.54,0.52,0.54,0.51,0.51,0.53,0.52,0.5
OX-O-OX--,0.54,0.54,0.53,0.53,0.5,0.51,0.52,0.52,0.54
XOO----XO,0.53,0.52,0.51,0.5,0.5,0.51,0.52,0.53,0.53
XXOOOX-O-,0.52,0.54,0.53,0.54,0.53,0.52,0.53,0.52,0.51
--OXOOX-X,0.5,0.5,0.52,0.56,0.54,0.56,0.5,0.5,0.58
-O-OOXXXO,0.53,0.5,0.52,0.52,0.52,0.5,0.54,0.52,0.53
OO-OXXXXO,0.5,0.52,0.54,0.53,0.53,0.52,0.52,0.52,0.51
OXOX-XOO-,0.52,0.51,0.51,0.5,0.54,0.52,0.53,0.5,0.5
-OX-XOOXO,0.52,0.51,0.51,0.51,0.52,0.54,0.51,0.52,0.5
X-OOO-XXO,0.51,0.52,0.51,0.52,0.52,0.52,0.53,0.5,0.51
XXO--OOOX,0.54,0.53,0.51,0.54,0.51,0.53,0.51,0.51,0.54
---O-O-X-,0.53,0.52,0.53,0.5,0.54,0.54,0.51,0.53,0.5
--OOXX-XO,0.5,0.5,0.52,0.56,0.56,0.56,0.5,0.52,0.54
-XX-O-O--,0.51,0.51,0.52,0.5,0.52,0.53,0.52,0.51,0.53
----XOO-X,0.53,0.53,0.51,0.53,0.52,0.51,0.51,0.52,0.5
OXO-OX---,0.52,0.51,0.54,0.52,0.52,0.54,0.5,0.5,0.51
OXO-XO-OX,0.53,0.53,0.54,0.54,0.53,0.5,0.51,0.54,0.51
XO-X--OOX,0.52,0.54,0.52,0.52,0.51,0.53,0.52,0.52,0.52
OXOX-XOOX,0.53,0.51,0.52,0.5,0.53,0.53,0.54,0.5,0.5
XOO----X-,0.52,0.52,0.53,0.51,0.51,0.5,0.54,0.53,0.54
X-X-OO-O-,0.54,0.54,0.51,0.5,0.54,0.53,0.52,0.51,0.53
O-XXOX-O-,0.52,0.53,0.52,0.54,0.54,0.53,0.51,0.51,0.51
XXOOOX-OX,0.51,0.54,0.53,0.51,0.54,0.54,0.51,0.5,0.5
-X-X-O--O,0.51,0.54,0.5,0.5,0.53,0.51,0.54,0.5,0.52
OXXXOOOX-,0.54,0.53,0.5,0.53,0.53,0.53,0.51,0.52,0.5
-XO--OX--,0.54,0.54,0.52,0.52,0.51,0.52,0.51,0.54,0.54
-XO-X-XOO,0.54,0.54,0.54,0.51,0.54,0.51,0.53,0.52,0.52
XO--O----,0.54,0.54,0.54,0.51,0.51,0.53,0.5,0.52,0.53
OX-OX-XO-,0.52,0.53,0.52,0.51,0.5,0.51,0.51,0.54,0.52
----XO---,0.53,0.5,0.53,0.52,0.52,0.51,0.53,0.5,0.53
-X-OO-XOX,0.53,0.52,0.52,0.51,0.52,0.52,0.5,0.52,0.54
OO-X-O--X,0.54,0.52,0.5,0.52,0.54,0.54,0.53,0.52,0.53
XOOX-X--O,0.5,0.51,0.53,0.53,0.52,0.51,0.53,0.53,0.5
X--OXXO-O,0.52,0.52,0.53,0.52,0.52,0.5,0.54,0.51,0.52
-OX-XOOX-,0.56,0.54,0.56,0.52,0.56,0.56,0.5,0.54,0.58
-O-X--X-O,0.54,0.5,0.5,0.56,0.56,0.56,0.56,0.52,0.58
O-OXXOX--,0.54,0.52,0.5,0.53,0.51,0.52,0.53,0.52,0.52
OO-XX--OX,0.53,0.54,0.52,0.52,0.53,0.53,0.53,0.5,0.54
X-OOO-XX-,0.54,0.53,0.51,0.5,0.53,0.5,0.53,0.52,0.53
-XX-O-O-O,0.5,0.56,0.56,0.52,0.5,0.52,0.56,0.5,0.58
OXOXX-O--,0.54,0.54,0.53,0.51,0.53,0.54,0.53,0.51,0.5
----XOO--,0.5,0.53,0.5,0.51,0.51,0.51,0.5,0.53,0.52
XOOO-O-XX,0.52,0.5,0.54,0.5,0.53,0.51,0.54,0.51,0.54
-XOOOXX-O,0.5,0.5,0.5,0.5,0.51,0.5,0.52,0.52,0.5
---O-O-XX,0.54,0.51,0.51,0.53,0.51,0.54,0.54,0.54,0.5
X-X-OO-OX,0.54,0.52,0.5,0.52,0.52,0.54,0.54,0.58,0.56
X-O-OXXOO,0.51,0.54,0.53,0.53,0.5,0.54,0.52,0.54,0.52
OXOOXXX-O,0.52,0.54,0.5,0.51,0.54,0.5,0.53,0.52,0.53
O-XO-OXX-,0.53,0.52,0.54,0.54,0.54,0.52,0.52,0.51,0.52
-OOXXOOXX,0.51,0.54,0.5,0.51,0.5,0.52,0.5,0.5,0.52
-OXX-X-OO,0.54,0.53,0.51,0.5,0.52,0.5,0.51,0.51,0.53
-O-OX-O-X,0.54,0.51,0.54,0.51,0.5,0.52,0.51,0.5,0.5
XOOX-XO-O,0.54,0.53,0.52,0.51,0.52,0.53,0.5,0.5,0.51
XO-X---OO,0.51,0.52,0.5,0.5,0.51,0.51,0.53,0.52,0.53
X-OO---OX,0.54,0.58,0.58,0.54,0.52,0.58,0.54,0.52,0.54
X-O-OXXO-,0.56,0.56,0.58,0.54,0.5,0.52,0.5,0.52,0.58
-O-OOXXX-,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-O-XO-OX-,0.53,0.54,0.51,0.53,0.51,0.51,0.52,0.51,0.5
XO--O---X,0.54,0.5,0.52,0.53,0.53,0.54,0.5,0.5,0.52
OXX--X-OO,0.53,0.54,0.5,0.5,0.53,0.54,0.53,0.52,0.53
XOO---OXX,0.51,0.52,0.51,0.53,0.52,0.53,0.51,0.5,0.5
O-O-XXOOX,0.51,0.51,0.52,0.52,0.5,0.53,0.51,0.52,0.51
-OOXXOOX-,0.51,0.51,0.5,0.51,0.5,0.53,0.52,0.5,0.51
XO-X---O-,0.53,0.54,0.53,0.52,0.53,0.5,0.54,0.54,0.5
--XOOXO--,0.52,0.52,0.51,0.53,0.5,0.53,0.5,0.53,0.53
O-XO-OXXO,0.58,0.54,0.54,0.58,0.52,0.5,0.52,0.52,0.56
--OXOOX--,0.53,0.5,0.54,0.53,0.51,0.53,0.52,0.54,0.53
--OOXXOXO,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OOXX--OOX,0.53,0.52,0.54,0.51,0.54,0.53,0.5,0.53,0.52
-OOXXO-OX,0.51,0.54,0.52,0.5,0.53,0.53,0.52,0.53,0.54
O-O-----X,0.51,0.51,0.5,0.53,0.52,0.5,0.52,0.51,0.53
-X-X-OO-O,0.5,0.54,0.56,0.54,0.56,0.54,0.52,0.56,0.5
OX----X-O,0.54,0.52,0.54,0.51,0.54,0.54,0.51,0.52,0.54
XOX--XO-O,0.5,0.51,0.5,0.54,0.51,0.51,0.5,0.53,0.51
-XOXO----,0.51,0.5,0.51,0.51,0.53,0.51,0.54,0.54,0.52
OO-XX-OX-,0.5,0.51,0.5,0.53,0.52,0.51,0.51,0.54,0.53
OXOX-X-OO,0.51,0.54,0.51,0.51,0.52,0.5,0.51,0.5,0.5
OOX-XX--O,0.52,0.53,0.53,0.53,0.53,0.54,0.52,0.51,0.51
O--O-X--X,0.54,0.51,0.54,0.51,0.54,0.52,0.52,0.53,0.5
O-OX--XXO,0.5,0.51,0.54,0.54,0.54,0.5,0.51,0.5,0.53
OX--O--OX,0.5,0.52,0.52,0.53,0.51,0.51,0.53,0.54,0.54
-OXXX-O-O,0.52,0.54,0.51,0.53,0.5,0.52,0.53,0.53,0.54
-OX-OX--O,0.52,0.54,0.53,0.53,0.53,0.54,0.53,0.52,0.53
XX-O--OXO,0.54,0.5,0.5,0.56,0.56,0.52,0.58,0.52,0.52
XOO---XOX,0.52,0.52,0.51,0.51,0.52,0.53,0.54,0.5,0.52
-X-X-OO--,0.5,0.51,0.51,0.51,0.51,0.51,0.51,0.54,0.53
-OO-O--XX,0.58,0.58,0.52,0.54,0.5,0.54,0.58,0.54,0.54
XOXOXX-OO,0.5,0.51,0.53,0.52,0.52,0.51,0.51,0.53,0.5
-XOOOXX--,0.54,0.51,0.53,0.52,0.53,0.5,0.51,0.54,0.52
-XOXO---O,0.5,0.52,0.51,0.51,0.51,0.53,0.51,0.5,0.5
OXXO---XO,0.54,0.5,0.5,0.54,0.52,0.53,0.52,0.5,0.52
XXO--O-OX,0.52,0.54,0.54,0.53,0.5,0.52,0.53,0.53,0.53
XOO-XO---,0.52,0.51,0.54,0.51,0.51,0.51,0.51,0.51,0.54
-OX-OX---,0.52,0.5,0.52,0.5,0.52,0.53,0.5,0.53,0.52
XOOX-XO--,0.51,0.5,0.5,0.5,0.51,0.52,0.53,0.53,0.51
-OX-XO-XO,0.53,0.53,0.5,0.52,0.51,0.54,0.52,0.51,0.51
OO--OX-XX,0.52,0.53,0.53,0.52,0.54,0.54,0.54,0.51,0.53
--OOXXXOO,0.333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
O-XXOXOO-,0.54,0.51,0.51,0.5,0.51,0.5,0.5,0.51,0.53
--O--XX-O,0.52,0.53,0.53,0.53,0.52,0.53,0.52,0.51,0.5
XOO---XO-,0.52,0.53,0.54,0.54,0.51,0.52,0.53,0.5,0.52
------OXO,0.5,0.53,0.51,0.54,0.54,0.51,0.54,0.54,0.5
XXO--O-O-,0.5,0.53,0.5,0.53,0.53,0.52,0.52,0.53,0.53
-O-O-X-OX,2.72,0.5,3.83,1.61,1.61,3.83,2.72,0.5,3.83
OXXOXO--O,0.51,0.5,0.51,0.51,0.51,0.52,0.5,0.5,0.54
-O---OXXO,0.5,0.5,0.54,0.5,0.5,0.53,0.53,0.5,0.51
-X--OXXOO,0.5,0.52,0.53,0.5,0.53,0.52,0.5,0.5,0.51
O-O-O-X-X,0.51,0.51,0.5,0.54,0.54,0.51,0.53,0.51,0.53
XO--O-O-X,0.52,0.5,0.5,0.5,0.5,0.51,0.51,0.5,0.53
XO-O-XXOO,0.52,0.5,0.54,0.51,0.52,0.52,0.54,0.51,0.5
--XOOX---,0.52,0.52,0.51,0.54,0.51,0.54,0.54,0.52,0.51
OXXO--XO-,0.54,0.5,0.54,0.54,0.51,0.52,0.52,0.54,0.5
OXXOXO---,0.53,0.51,0.52,0.53,0.53,0.52,0.53,0.51,0.54
OO--OX-X-,0.5,0.5,0.53,0.54,0.5,0.52,0.51,0.51,0.5
OO--OXOXX,0.52,0.56,0.52,0.56,0.58,0.54,0.58,0.56,0.5
X-X-OOOOX,0.51,0.52,0.54,0.53,0.53,0.5,0.5,0.54,0.52
------OX-,0.54,0.52,0.52,0.53,0.52,0.53,0.53,0.52,0.5
OX--XX-OO,0.54,0.5,0.51,0.51,0.54,0.51,0.5,0.52,0.53
OO-XX-OXO,0.5,0.53,0.52,0.5,0.5,0.54,0.53,0.53,0.52
--OOXXXO-,0.51,0.52,0.53,0.5,0.53,0.52,0.54,0.5,0.52
-O---OXX-,1.61,1.61,0.5,3.83,0.5,4.94,0.5,3.83,2.72
OXXO--XOO,0.52,0.5,0.54,0.5,0.52,0.54,0.5,0.52,0.52
OXOX-X-O-,0.5,0.53,0.54,0.5,0.53,0.51,0.5,0.52,0.52
--X--OO--,0.52,0.52,0.54,0.52,0.53,0.54,0.54,0.5,0.53
OX-O-OX-X,0.54,0.54,0.52,0.51,0.52,0.54,0.52,0.52,0.54
--XOOX--O,0.52,0.51,0.53,0.52,0.53,0.54,0.52,0.5,0.51
OXX-X-O-O,0.52,0.5,0.54,0.52,0.51,0.54,0.54,0.51,0.5
XO-O-XXO-,0.53,0.54,0.54,0.51,0.53,0.53,0.51,0.5,0.51
XX--OOO--,0.52,0.54,0.52,0.52,0.54,0.52,0.5,0.52,0.54
O-OX---XO,0.53,0.53,0.51,0.53,0.52,0.5,0.52,0.53,0.51
-OX-XOOOX,0.5,0.58,0.5,0.54,0.5,0.52,0.5,0.52,0.5
--O--XO-X,0.51,0.54,0.53,0.52,0.51,0.52,0.51,0.5,0.54
OX-XXOOOX,0.5,0.52,0.52,0.5,0.51,0.53,0.51,0.51,0.51
XOOO-OXX-,0.5,0.53,0.52,0.53,0.53,0.51,0.51,0.52,0.53
OX--O-OX-,0.52,0.5,0.52,0.54,0.5,0.54,0.54,0.51,0.5
--OOO--XX,0.52,0.5,0.53,0.5,0.51,0.51,0.53,0.52,0.5
--OXX--O-,0.53,0.54,0.54,0.54,0.51,0.5,0.53,0.54,0.52
XO-O-X-XO,0.51,0.52,0.52,0.51,0.5,0.53,0.54,0.52,0.52
-O-O-XOXX,2.72,3.83,1.61,2.72,3.83,2.72,1.61,1.61,3.83
O--OXOXXO,0.51,0.5,0.52,0.53,0.5,0.5,0.53,0.51,0.5
-X-XOOOOX,0.56,0.52,0.52,0.5,0.56,0.52,0.5,0.52,0.58
X-OOXO---,0.54,0.53,0.5,0.5,0.53,0.51,0.5,0.54,0.51
O-OOX--X-,0.54,0.52,0.5,0.54,0.52,0.5,0.53,0.54,0.51
-X--OXOOX,0.54,0.56,0.5,0.58,0.52,0.54,0.54,0.52,0.58
X-O-X-O--,0.51,0.52,0.52,0.5,0.54,0.51,0.54,0.5,0.54
XOXXOO---,0.53,0.52,0.53,0.53,0.51,0.52,0.51,0.51,0.54
X-O--X-O-,0.53,0.54,0.54,0.52,0.52,0.51,0.53,0.5,0.5
-OOXOXX--,0.52,0.53,0.5,0.51,0.5,0.51,0.51,0.54,0.53
XOO-XOX--,0.52,0.53,0.53,0.52,0.51,0.54,0.5,0.53,0.54
-OOOX-XX-,0.56,0.56,0.52,0.54,0.54,0.5,0.54,0.58,0.52
OOXO-XXXO,0.54,0.52,0.54,0.51,0.51,0.51,0.54,0.5,0.52
-X-OO-OX-,0.5,0.54,0.53,0.53,0.51,0.53,0.5,0.53,0.54
XOXOO-OX-,0.52,0.5,0.5,0.5,0.51,0.53,0.5,0.51,0.51
--OX-OO-X,0.5,0.53,0.52,0.51,0.52,0.51,0.52,0.5,0.51
X-OO--OXX,0.5,0.52,0.51,0.53,0.51,0.5,0.52,0.5,0.5
XXO-OOXOX,0.51,0.53,0.53,0.51,0.53,0.52,0.51,0.54,0.5
O--OXOXX-,0.5,0.56,0.54,0.58,0.58,0.58,0.52,0.5,0.5
O-OX---X-,0.54,0.54,0.52,0.5,0.51,0.53,0.53,0.53,0.5
X--XOXOO-,0.52,0.53,0.52,0.54,0.53,0.54,0.53,0.51,0.54
OX-XXOOO-,0.5,0.54,0.53,0.53,0.53,0.5,0.54,0.5,0.52
-OOXXOXOX,0.53,0.51,0.5,0.52,0.53,0.54,0.51,0.51,0.5
X-XOXOOXO,0.52,0.52,0.51,0.54,0.53,0.51,0.52,0.51,0.52
-OXXOOO-X,0.54,0.54,0.53,0.52,0.54,0.51,0.53,0.53,0.52
X-XO-XO-O,0.56,0.58,0.56,0.54,0.52,0.5,0.58,0.56,0.5
--OOXX-OX,0.54,0.52,0.5,0.5,0.54,0.58,0.5,0.54,0.58
--OXX--OO,0.56,0.56,0.58,0.56,0.52,0.52,0.56,0.52,0.5
-OX-OXX-O,4.94,3.83,2.72,0.5,2.72,4.94,2.72,1.61,0.5
-OOOX-XXO,0.52,0.54,0.5,0.5,0.52,0.51,0.5,0.5,0.54
X-O-X-O-O,0.5,0.54,0.52,0.51,0.54,0.5,0.51,0.52,0.54
------XOO,0.51,0.54,0.5,0.53,0.53,0.54,0.53,0.53,0.5
XOXXOO--O,0.51,0.51,0.54,0.51,0.52,0.54,0.54,0.54,0.53
-X-XOO-O-,0.58,0.58,0.5,0.52,0.54,0.58,0.58,0.56,0.58
X-O--X-OO,0.54,0.51,0.52,0.51,0.54,0.54,0.53,0.51,0.53
OOXXO--X-,0.53,0.53,0.5,0.51,0.54,0.5,0.54,0.54,0.53
OO-OXXXOX,0.54,0.51,0.52,0.51,0.52,0.52,0.53,0.54,0.53
X-OX-O---,0.5,0.54,0.51,0.53,0.54,0.54,0.54,0.52,0.54
O-XOXX--O,0.5,0.5,0.5,0.53,0.52,0.54,0.52,0.5,0.52
-X-OO-OXX,2.72,4.94,4.94,3.83,3.83,3.83,0.5,3.83,1.61
OX-XXO-O-,0.52,0.53,0.54,0.53,0.53,0.53,0.5,0.51,0.5
-O--XXO--,0.5,0.52,0.51,0.53,0.54,0.5,0.54,0.52,0.54
X-OO---X-,0.52,0.53,0.5,0.53,0.53,0.51,0.51,0.5,0.52
XX-OXOO-O,0.54,0.54,0.51,0.51,0.54,0.52,0.52,0.51,0.53
-X--OX-OO,4.94,0.5,1.61,1.61,4.94,3.83,0.5,2.72,1.61
-OO-XXXO-,0.54,0.5,0.53,0.5,0.54,0.53,0.52,0.52,0.54
OO---XX--,0.51,0.52,0.53,0.52,0.5,0.52,0.5,0.5,0.53
XXOO-X--O,0.5,0.54,0.53,0.51,0.52,0.5,0.54,0.5,0.5
XX-X-OOO-,0.53,0.5,0.54,0.52,0.53,0.54,0.53,0.54,0.5
--O--X---,0.51,0.5,0.52,0.5,0.51,0.52,0.5,0.54,0.54
O-OX--OXX,0.52,0.54,0.54,0.58,0.56,0.56,0.54,0.54,0.52
OO-O--X-X,0.5,0.51,0.52,0.54,0.54,0.5,0.5,0.53,0.51
--OOXX-O-,0.5,0.5,0.51,0.5,0.51,0.54,0.52,0.53,0.52
OO-OXXXO-,0.54,0.53,0.54,0.54,0.53,0.51,0.52,0.53,0.51
------XO-,0.53,0.52,0.51,0.53,0.51,0.51,0.54,0.5,0.5
--OXX-OOX,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
--O-OX-OX,2.72,2.72,0.5,2.72,0.5,0.5,4.94,4.94,3.83
-O-O-XOX-,0.52,0.51,0.5,0.54,0.54,0.5,0.51,0.51,0.5
X-X-OO-XO,0.56,0.52,0.5,0.58,0.5,0.54,0.5,0.5,0.54
OOXXO-OX-,0.54,0.54,0.51,0.52,0.51,0.54,0.51,0.52,0.51
OX--O-OXX,0.51,0.51,0.5,0.53,0.52,0.5,0.53,0.54,0.53
OO-OXX-XO,0.51,0.53,0.54,0.52,0.52,0.52,0.53,0.53,0.54
O-O-XXOX-,0.51,0.54,0.54,0.52,0.5,0.5,0.5,0.5,0.52
OXXO---O-,0.51,0.52,0.52,0.52,0.53,0.52,0.5,0.54,0.51
XX-OXOO--,0.53,0.51,0.53,0.54,0.52,0.54,0.52,0.54,0.52
-X--OX-O-,0.5,0.54,0.5,0.5,0.54,0.53,0.51,0.51,0.5
-OO-XXXOO,0.54,0.54,0.54,0.51,0.5,0.51,0.5,0.54,0.54
-OO-O-XX-,0.53,0.54,0.54,0.52,0.51,0.53,0.5,0.5,0.52
-O--XXO-O,0.52,0.51,0.53,0.54,0.54,0.53,0.53,0.54,0.54
OOXXO-OXX,0.51,0.51,0.52,0.54,0.54,0.52,0.5,0.51,0.5
-XO--O--X,0.52,0.51,0.53,0.51,0.54,0.51,0.5,0.53,0.54
-------XO,0.5,0.52,0.53,0.51,0.52,0.51,0.51,0.5,0.53
X-OO---XO,0.52,0.53,0.5,0.53,0.5,0.52,0.54,0.5,0.54
X-OX-OO-X,0.58,0.52,0.58,0.5,0.56,0.56,0.54,0.58,0.56
X-----XOO,0.54,0.5,0.53,0.51,0.5,0.53,0.53,0.52,0.51
OO---XX-O,0.54,0.53,0.51,0.51,0.5,0.5,0.51,0.5,0.52
-X-XOO-OX,0.53,0.52,0.5,0.5,0.51,0.5,0.53,0.53,0.51
XO-O-XOXO,0.5,0.51,0.53,0.51,0.52,0.54,0.51,0.51,0.5
XOXXOOO-X,0.5,0.53,0.5,0.5,0.53,0.51,0.51,0.54,0.5
OXOOO-X-X,0.51,0.5,0.52,0.5,0.5,0.5,0.52,0.5,0.51
--O--X--O,0.53,0.51,0.52,0.53,0.51,0.53,0.53,0.5,0.52
XX--OOO-X,0.54,0.51,0.53,0.53,0.52,0.53,0.52,0.54,0.54
XXO-OOXO-,0.52,0.54,0.5,0.52,0.52,0.52,0.5,0.5,0.54
-OOXOXX-O,0.5,0.52,0.54,0.51,0.54,0.51,0.51,0.5,0.5
O-OXXO--X,0.52,0.51,0.53,0.53,0.52,0.51,0.5,0.54,0.51
OXXXOOXO-,0.5,0.54,0.54,0.5,0.52,0.53,0.5,0.5,0.52
O--O-X---,0.51,0.53,0.52,0.54,0.54,0.52,0.52,0.54,0.52
OO-OXX-X-,0.53,0.52,0.5,0.53,0.51,0.5,0.51,0.5,0.54
-XO--O---,0.53,0.52,0.54,0.5,0.5,0.51,0.53,0.53,0.52
-OXXOO--X,0.58,0.58,0.56,0.5,0.56,0.58,0.54,0.5,0.5
-O-OX---X,0.54,0.51,0.5,0.5,0.53,0.5,0.54,0.5,0.5
-O-O-XXO-,0.54,0.5,0.5,0.5,0.5,0.54,0.53,0.53,0.54
O-OXXO---,0.54,0.54,0.5,0.53,0.54,0.51,0.52,0.5,0.5
XOXO--X-O,0.53,0.54,0.54,0.53,0.52,0.52,0.5,0.5,0.5
O-XX-XO-O,0.54,0.51,0.53,0.51,0.52,0.52,0.53,0.52,0.52
XO-O-XOX-,0.51,0.52,0.52,0.53,0.53,0.51,0.51,0.54,0.54
O-OOX-XOX,0.54,0.52,0.52,0.53,0.5,0.53,0.5,0.51,0.53
OO-XX-OOX,0.51,0.54,0.5,0.51,0.52,0.5,0.5,0.51,0.52
-O-X----O,0.54,0.5,0.54,0.52,0.52,0.53,0.52,0.51,0.52
-OOXXO-X-,0.51,0.5,0.51,0.52,0.51,0.54,0.52,0.53,0.53
O----OX-X,0.51,0.53,0.5,0.51,0.52,0.51,0.54,0.54,0.53
XOXOO--XO,0.53,0.5,0.52,0.52,0.51,0.51,0.5,0.51,0.54
O---OO-XX,3.83,0.5,0.5,0.5,0.5,1.61,4.94,4.94,4.94
--OOXXOX-,0.56,0.56,0.56,0.54,0.5,0.58,0.52,0.56,0.58
-X-OO--XO,0.52,0.52,0.54,0.51,0.53,0.54,0.53,0.52,0.52
X-OX-OO--,0.51,0.54,0.54,0.54,0.54,0.53,0.54,0.5,0.51
OXXO---OX,0.53,0.54,0.5,0.53,0.5,0.51,0.51,0.51,0.54
---O-OXOX,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
OXOXX-O-O,0.54,0.51,0.5,0.5,0.53,0.52,0.53,0.54,0.54
O-OX--XOX,0.5,0.54,0.5,0.52,0.54,0.51,0.54,0.53,0.52
O-O-XX-O-,0.51,0.53,0.53,0.5,0.51,0.5,0.52,0.53,0.53
OX-XXO-OO,0.51,0.51,0.5,0.54,0.53,0.54,0.5,0.5,0.53
-OX-XO-OX,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOXXOOO--,0.51,0.52,0.54,0.51,0.5,0.53,0.54,0.54,0.52
-O-OX----,0.53,0.53,0.51,0.54,0.51,0.54,0.52,0.52,0.51
OX--O--X-,0.52,0.53,0.54,0.53,0.5,0.52,0.52,0.51,0.54
--OXX-OO-,0.51,0.51,0.53,0.52,0.5,0.52,0.54,0.51,0.5
XOXOO--X-,0.54,0.52,0.5,0.53,0.52,0.51,0.53,0.51,0.5
XOO---XXO,0.53,0.5,0.51,0.52,0.52,0.52,0.53,0.54,0.51
-X-OO--X-,0.54,0.51,0.53,0.5,0.51,0.52,0.54,0.54,0.54
-O-X-----,0.53,0.5,0.53,0.52,0.54,0.52,0.54,0.51,0.5
X---XOOO-,0.53,0.5,0.5,0.52,0.53,0.54,0.53,0.52,0.51
X-O--XOO-,0.51,0.52,0.51,0.53,0.51,0.54,0.53,0.51,0.51
--OX-O--X,0.54,0.58,0.54,0.58,0.5,0.52,0.54,0.54,0.58
OO-XX--O-,0.51,0.53,0.54,0.5,0.52,0.5,0.52,0.54,0.52
OXOXX---O,0.51,0.51,0.54,0.5,0.52,0.52,0.53,0.51,0.52
